,Unnamed: 0,Date,Title,Return
106259,106259,2012-05-21, Euro zone needs growth and austerity: ECB's Asmussen ,0.016035901237667627
106260,106260,2012-05-21, Euro zone needs growth and austerity: ECB's Asmussen ,0.016035901237667627
106261,106261,2012-05-21, Australia to seal trade deal with Malaysia ,0.016035901237667627
106262,106262,2012-05-21," Bank of America CEO ""comfortable"" with bank's investments ",0.016035901237667627
106263,106263,2012-05-21," Bank of America CEO ""comfortable"" with bank's investments ",0.016035901237667627
106264,106264,2012-05-21, Barclays to sell $6.1 billion BlackRock stake ,0.016035901237667627
106265,106265,2012-05-21, Best Buy picks Spencer Stuart to run CEO search ,0.016035901237667627
106266,106266,2012-05-21, Best Buy picks Spencer Stuart to run CEO search ,0.016035901237667627
106267,106267,2012-05-21, Analysis: The landmine that could explode BP's $7.8 billion deal ,0.016035901237667627
106268,106268,2012-05-21, Spain moves to claw back taxes from gaming firms ,0.016035901237667627
106269,106269,2012-05-21, Analysis: China eschews fiscal fanfare for supportive spending ,0.016035901237667627
106270,106270,2012-05-21, DaVita looks to new healthcare model with $4.42 billion deal ,0.016035901237667627
106271,106271,2012-05-21, Eaton to buy Cooper Industries for $11.8 billion ,0.016035901237667627
106272,106272,2012-05-21," ECB stays out of bond market, defying pressure to act ",0.016035901237667627
106273,106273,2012-05-21," Greek euro zone exit unlikely, say money market traders ",0.016035901237667627
106274,106274,2012-05-21, Google says disagrees with EU antitrust opinion ,0.016035901237667627
106275,106275,2012-05-21, EU offers Google last chance in antitrust case ,0.016035901237667627
106276,106276,2012-05-21, France presses for euro area bonds as crisis salve ,0.016035901237667627
106277,106277,2012-05-21, Early Facebook mutual fund buyers still in money ,0.016035901237667627
106278,106278,2012-05-21, Investors relieved they got shut out of Facebook IPO ,0.016035901237667627
106279,106279,2012-05-21, Some investors still await confirmation on Facebook orders ,0.016035901237667627
106280,106280,2012-05-21, Facebook shares sink 11 percent as reality overtakes hype ,0.016035901237667627
106281,106281,2012-05-21, Facebook investors left guessing after Nasdaq glitch ,0.016035901237667627
106282,106282,2012-05-21, FDIC sues big banks over mortgage debt losses ,0.016035901237667627
106283,106283,2012-05-21, G8 growth talk leaves wary markets awaiting action ,0.016035901237667627
106284,106284,2012-05-21, Opel CEO faces workers over possible plant closure ,0.016035901237667627
106285,106285,2012-05-21, Future of German Opel plant uncertain after 2014 ,0.016035901237667627
106286,106286,2012-05-21, Future of German Opel plant uncertain after 2014 ,0.016035901237667627
106287,106287,2012-05-21, Opel CEO to present Europe-wide plan on June 28 ,0.016035901237667627
106288,106288,2012-05-21, Flurry of arguments starts Gupta insider-trading trial ,0.016035901237667627
106289,106289,2012-05-21, Houghton Mifflin files Chapter 11 bankruptcy ,0.016035901237667627
106290,106290,2012-05-21," Hubbell says not threatened by Eaton, ABB deals ",0.016035901237667627
106291,106291,2012-05-21," CFTC chief: looking at JPMorgan, need global rules ",0.016035901237667627
106292,106292,2012-05-21," CFTC chief: Looking at JPMorgan, need global rules ",0.016035901237667627
106293,106293,2012-05-21," JPMorgan stops stock buybacks, maintains dividend ",0.016035901237667627
106294,106294,2012-05-21, Lowe's cuts profit outlook as demand weakens ,0.016035901237667627
106295,106295,2012-05-21," Analysis: Asian markets shrug off risk, may regret it ",0.016035901237667627
106296,106296,2012-05-21," GLOBAL MARKETS-Stocks, oil rise as G8 leaders pledge growth ",0.016035901237667627
106297,106297,2012-05-21," Wall Street rebounds, but investors dump Facebook ",0.016035901237667627
106298,106298,2012-05-21, Nasdaq to revamp system after tech problems on Facebook IPO: WSJ ,0.016035901237667627
106299,106299,2012-05-21, Nasdaq announces plan for unfilled Facebook orders ,0.016035901237667627
106300,106300,2012-05-21, Nasdaq alters IPO procedures after Facebook glitch ,0.016035901237667627
106301,106301,2012-05-21, Nasdaq alters IPO procedures after Facebook glitch ,0.016035901237667627
106302,106302,2012-05-21, Nasdaq alters IPO procedures after Facebook glitch ,0.016035901237667627
106303,106303,2012-05-21, Exclusive: South Korea poised to halt Iran oil imports from July: sources ,0.016035901237667627
106304,106304,2012-05-21, Japan's Olympus not seeking tie-ups now: report ,0.016035901237667627
106305,106305,2012-05-21, Qantas to cut another 500 maintenance jobs ,0.016035901237667627
106306,106306,2012-05-21, Spain to slump further but will hit deficit goal ,0.016035901237667627
106307,106307,2012-05-21, Ex-Yahoo CEO Thompson resigns from Splunk board ,0.016035901237667627
106308,106308,2012-05-21, Factbox: U.S. insider trading charges against Gupta ,0.016035901237667627
106309,106309,2012-05-21, Galleon prosecutor aims to cement legacy in U.S. Gupta trial ,0.016035901237667627
106310,106310,2012-05-21," Expanding or not, retailers rethink stores ",0.016035901237667627
106311,106311,2012-05-21," Expanding or not, retailers rethink stores ",0.016035901237667627
106312,106312,2012-05-21, Exclusive: U.S. lets China bypass Wall Street for Treasury orders ,0.016035901237667627
106313,106313,2012-05-21, U.S. lawmakers frustrated in Wal-Mart corruption probe ,0.016035901237667627
106314,106314,2012-05-21, Proxy advisers urges vote against Wal-Mart CEO ,0.016035901237667627
106315,106315,2012-05-21, Analysts have questions about Wells Fargo's risks ,0.016035901237667627
106316,106316,2012-05-21, Global ad group WPP bets on Myanmar as sanctions lifted ,0.016035901237667627
106317,106317,2012-05-22, Facebook shares sink 11 percent as reality overtakes hype ,0.0004863370186602988
106318,106318,2012-05-22, Google names new Motorola Mobility CEO ,0.0004863370186602988
106319,106319,2012-05-22," Ex-Yahoo director, fund manager made illegal trades: U.S. ",0.0004863370186602988
106320,106320,2012-05-22," Yahoo under Levinsohn seen shifting to content, advertising ",0.0004863370186602988
106321,106321,2012-05-22, Nasdaq seen struggling with aftermath of Facebook IPO ,0.0004863370186602988
106322,106322,2012-05-22, Analysis: Golden age or bubble? Plane-makers walk the line ,0.0004863370186602988
106323,106323,2012-05-22," SAP to buy Ariba, boosts cloud bet ",0.0004863370186602988
106324,106324,2012-05-22, Best Buy vows to change tack; mum on CEO search ,0.0004863370186602988
106325,106325,2012-05-22, Apple still dominates world's top brands: study ,0.0004863370186602988
106326,106326,2012-05-22, Brazil makes new tax cuts to revive economy ,0.0004863370186602988
106327,106327,2012-05-22," Do more to boost growth, IMF tells Britain ",0.0004863370186602988
106328,106328,2012-05-22, JPMorgan lobbied CFTC a day after losses revealed ,0.0004863370186602988
106329,106329,2012-05-22," JPMorgan, CFTC held talks a day after losses revealed ",0.0004863370186602988
106330,106330,2012-05-22," China targets infrastructure to lift economy, report says ",0.0004863370186602988
106331,106331,2012-05-22, CME Group launches new energy brokerage platform ,0.0004863370186602988
106332,106332,2012-05-22," Dell results disappoint Street, shares dive ",0.0004863370186602988
106333,106333,2012-05-22, Departures leave Dewey a shell of its former self ,0.0004863370186602988
106334,106334,2012-05-22, ECB's Constancio doesn't expect Greece to exit euro ,0.0004863370186602988
106335,106335,2012-05-22," Jailed Enron's Skilling seeks new trial, cites new evidence ",0.0004863370186602988
106336,106336,2012-05-22, Factbox: Three steps in the works to revive Europe's economy ,0.0004863370186602988
106337,106337,2012-05-22," Germany, France draw battle lines over common bonds ",0.0004863370186602988
106338,106338,2012-05-22, Exclusive: Regulators may review Morgan Stanley-Facebook allegations ,0.0004863370186602988
106339,106339,2012-05-22, Silicon Valley takes Facebook fizzle in stride ,0.0004863370186602988
106340,106340,2012-05-22, Insight: Morgan Stanley cut Facebook estimates just before IPO ,0.0004863370186602988
106341,106341,2012-05-22, Exclusive: Massachusetts subpoenas Morgan Stanley for Facebook ,0.0004863370186602988
106342,106342,2012-05-22, Facebook IPO shows galactic divide between investors ,0.0004863370186602988
106343,106343,2012-05-22, Facebook stock slide puts new pressures on company ,0.0004863370186602988
106344,106344,2012-05-22, SEC head says Facebook IPO issues should be reviewed ,0.0004863370186602988
106345,106345,2012-05-22," Facebook settles lawsuit over ""Sponsored Stories"" ",0.0004863370186602988
106346,106346,2012-05-22, Funds with Facebook hammered as proxy by shorts ,0.0004863370186602988
106347,106347,2012-05-22, Wall Street struggles to find Facebook's worth ,0.0004863370186602988
106348,106348,2012-05-22, FDA staff shoots down Pfizer rare disease drug ,0.0004863370186602988
106349,106349,2012-05-22, FINRA fines Citigroup Global Markets $3.5 million ,0.0004863370186602988
106350,106350,2012-05-22, Ford gets second investment-grade nod from Moody's ,0.0004863370186602988
106351,106351,2012-05-22, General Mills to cut about 850 jobs globally ,0.0004863370186602988
106352,106352,2012-05-22, General Mills to cut about 850 jobs globally ,0.0004863370186602988
106353,106353,2012-05-22, Glencore takes control of Mutanda with $480 million deal ,0.0004863370186602988
106354,106354,2012-05-22, Flurry of arguments starts Gupta insider-trading trial ,0.0004863370186602988
106355,106355,2012-05-22, Gupta jury hears competing views of Rajaratnam ties ,0.0004863370186602988
106356,106356,2012-05-22, India faces mass default and restructuring as devaluation looms ,0.0004863370186602988
106357,106357,2012-05-22, Exclusive: Housing chief leaves Morgan to launch buy-to-rent fund ,0.0004863370186602988
106358,106358,2012-05-22, Japan opposition hints at tax deal if spending plans cut ,0.0004863370186602988
106359,106359,2012-05-22, Fitch cuts Japan as politics hinders debt plan ,0.0004863370186602988
106360,106360,2012-05-22, JPMorgan sued over employee retirement plan losses ,0.0004863370186602988
106361,106361,2012-05-22, SEC looking at JPMorgan's financial reporting ,0.0004863370186602988
106362,106362,2012-05-22, JPMorgan hires former SEC enforcer over loss ,0.0004863370186602988
106363,106363,2012-05-22, Wall Street ends flat after late volatility ,0.0004863370186602988
106364,106364,2012-05-22, MF Global paid Corzine $8 million in year before collapse ,0.0004863370186602988
106365,106365,2012-05-22, Morgan Stanley defends Facebook IPO procedures ,0.0004863370186602988
106366,106366,2012-05-22, Nasdaq shareholders mum on Facebook IPO ,0.0004863370186602988
106367,106367,2012-05-22," Investor sues Nasdaq, alleges Facebook IPO bungled ",0.0004863370186602988
106368,106368,2012-05-22, Nasdaq seen struggling with aftermath of Facebook IPO ,0.0004863370186602988
106369,106369,2012-05-22, Nissan aiming for 10 percent of China luxury car market ,0.0004863370186602988
106370,106370,2012-05-22, Japan's Panasonic plans fridge factory in Europe ,0.0004863370186602988
106371,106371,2012-05-22, Analysis: Security features offer RIM a fragile lifeline ,0.0004863370186602988
106372,106372,2012-05-22, SAP wants to add Ariba CEO to management board ,0.0004863370186602988
106373,106373,2012-05-22," Citigroup says cautious on U.S. small-, mid-cap cos ",0.0004863370186602988
106374,106374,2012-05-22, Ireland-bound Eaton is latest to end U.S. corporate citizenship ,0.0004863370186602988
106375,106375,2012-05-22, Ireland-bound Eaton is latest to end U.S. corporate citizenship ,0.0004863370186602988
106376,106376,2012-05-22," Tesco CEO turns down $590,000 bonus ",0.0004863370186602988
106377,106377,2012-05-22, Tesco boss forgoes bonus after poor UK results ,0.0004863370186602988
106378,106378,2012-05-22, JPMorgan exec seen in field as US money-laundering cop ,0.0004863370186602988
106379,106379,2012-05-22," Home resales rise, boding well for economy ",0.0004863370186602988
106380,106380,2012-05-22, Instant View: Existing home sales rise 3.4 percent in April ,0.0004863370186602988
106381,106381,2012-05-22," ""Fiscal cliff"" could cause U.S. recession: CBO ",0.0004863370186602988
106382,106382,2012-05-22," SEC, FINRA to review Facebook issues, Nasdaq sued ",0.0004863370186602988
106383,106383,2012-05-22, Vodafone makes writedown on European weakness ,0.0004863370186602988
106384,106384,2012-05-22, Vodafone takes $6.3 billion writedown on European weakness ,0.0004863370186602988
106385,106385,2012-05-22, Vodafone ups stakes in Indian battle ,0.0004863370186602988
106386,106386,2012-05-22, Major pension fund to vote against Wal-Mart board ,0.0004863370186602988
106387,106387,2012-05-22, Wells Fargo increases return targets ,0.0004863370186602988
106388,106388,2012-05-22, Wells Fargo highlights risk management ,0.0004863370186602988
106389,106389,2012-05-22, Outlook black for Yellow Pages group Yell ,0.0004863370186602988
106390,106390,2012-05-23," Apple: U.S. e-book lawsuit ""fundamentally flawed"" ",0.0016937032123527376
106391,106391,2012-05-23, Jury deals blow to Oracle in case vs. Google ,0.0016937032123527376
106392,106392,2012-05-23," Yahoo under Levinsohn seen shifting to content, advertising ",0.0016937032123527376
106393,106393,2012-05-23, Golden age or bubble? Plane-makers walk the line ,0.0016937032123527376
106394,106394,2012-05-23," SAP to buy Ariba, boosts cloud bet ",0.0016937032123527376
106395,106395,2012-05-23, Bankia to hold board meeting on Friday: source ,0.0016937032123527376
106396,106396,2012-05-23, Spain's banks in focus ahead of Bankia rescue plan ,0.0016937032123527376
106397,106397,2012-05-23," Spain bails out Bankia, seeks plan for troubled regions ",0.0016937032123527376
106398,106398,2012-05-23, Spain to inject $11.3 billion funding gap at Bankia ,0.0016937032123527376
106399,106399,2012-05-23, Specialist banks cherry pick from lay-offs ,0.0016937032123527376
106400,106400,2012-05-23, Barclays to sell BlackRock stake at a discount ,0.0016937032123527376
106401,106401,2012-05-23, Euro crisis pain primes Britain for more stimulus ,0.0016937032123527376
106402,106402,2012-05-23, Analysis: Are British bonds a riskier bet than they look? ,0.0016937032123527376
106403,106403,2012-05-23, Chesapeake defends board to shareholders ,0.0016937032123527376
106404,106404,2012-05-23," China to buy over 2,500 planes in 5 years to 2015: Xinhua ",0.0016937032123527376
106405,106405,2012-05-23, Factbox: China embarks on sweeping brokerage sector reforms ,0.0016937032123527376
106406,106406,2012-05-23, China plans brokerage reforms to create its own Goldman Sachs ,0.0016937032123527376
106407,106407,2012-05-23, China to boost private energy investment to bolster economy ,0.0016937032123527376
106408,106408,2012-05-23, China in hardest private-sector push in decade ,0.0016937032123527376
106409,106409,2012-05-23, China says to step up policy fine-tuning to spur growth ,0.0016937032123527376
106410,106410,2012-05-23, CME annual meeting disrupted by chanting activists ,0.0016937032123527376
106411,106411,2012-05-23, CME set to extend hours for pit grain trading: traders ,0.0016937032123527376
106412,106412,2012-05-23, Battle for Cove Energy heats up as PTT trumps Shell ,0.0016937032123527376
106413,106413,2012-05-23, Dell's strategy questioned as shares dive ,0.0016937032123527376
106414,106414,2012-05-23, ECB questions holes in Greek bank recap plans ,0.0016937032123527376
106415,106415,2012-05-23, Consumer watchdog focusing on prepaid cards ,0.0016937032123527376
106416,106416,2012-05-23, EU leaders examine steps for orderly bank wind-ups ,0.0016937032123527376
106417,106417,2012-05-23, Comments after EU leaders' summit ,0.0016937032123527376
106418,106418,2012-05-23, Germany's Merkel says wants Greece to remain in euro zone ,0.0016937032123527376
106419,106419,2012-05-23, Exclusive: New euro bailout fund may not have sufficient staff ,0.0016937032123527376
106420,106420,2012-05-23," Bundesbank says Greek euro exit ""manageable"" ",0.0016937032123527376
106421,106421,2012-05-23, Eurozone looks at Greek exit as leaders meet ,0.0016937032123527376
106422,106422,2012-05-23, Facebook advised analysts to cut forecasts before float ,0.0016937032123527376
106423,106423,2012-05-23, Facebook told analysts to cut forecasts before IPO ,0.0016937032123527376
106424,106424,2012-05-23, Congressional panels reviewing Facebook IPO issues ,0.0016937032123527376
106425,106425,2012-05-23, The numbers on the Facebook earnings revisions ,0.0016937032123527376
106426,106426,2012-05-23, Exclusive: Massachusetts subpoenas Morgan Stanley for Facebook ,0.0016937032123527376
106427,106427,2012-05-23," Needham starts Facebook with buy, $40 price target ",0.0016937032123527376
106428,106428,2012-05-23, Facebook IPO shows galactic divide between investors ,0.0016937032123527376
106429,106429,2012-05-23," Facebook, banks sued over pre-IPO analyst calls ",0.0016937032123527376
106430,106430,2012-05-23, NYSE pitches listing to Facebook after IPO mess: source ,0.0016937032123527376
106431,106431,2012-05-23, Analysis: Did banks cross the line in Facebook research calls? ,0.0016937032123527376
106432,106432,2012-05-23," Facebook settles lawsuit over ""Sponsored Stories"" ",0.0016937032123527376
106433,106433,2012-05-23, Funds with Facebook hammered as proxy by shorts ,0.0016937032123527376
106434,106434,2012-05-23, Ford gets second investment-grade nod from Moody's ,0.0016937032123527376
106435,106435,2012-05-23, Gazprom hints at Shtokman line-up changes ,0.0016937032123527376
106436,106436,2012-05-23, Gazprom reviews Shtokman line-up ,0.0016937032123527376
106437,106437,2012-05-23, Goldman sets $40 billion clean energy investment plan ,0.0016937032123527376
106438,106438,2012-05-23, First wiretap played at Gupta insider-trading trial ,0.0016937032123527376
106439,106439,2012-05-23, Ailing demand shrinks Greek current account gap ,0.0016937032123527376
106440,106440,2012-05-23, Greece denies contingency plans for euro exit ordered ,0.0016937032123527376
106441,106441,2012-05-23, Belgium says contingency planning for Greek euro exit exists ,0.0016937032123527376
106442,106442,2012-05-23," GSK to drop Human Genome bid if ""poison pill"" stands ",0.0016937032123527376
106443,106443,2012-05-23," HP to lay off about 27,000, profit slides 31 percent ",0.0016937032123527376
106444,106444,2012-05-23," Foreign investors likely to keep dumping Italy, Spain debt: Fitch ",0.0016937032123527376
106445,106445,2012-05-23," BOJ on hold, keeps powder dry as Europe clouds darken ",0.0016937032123527376
106446,106446,2012-05-23, BOJ Shirakawa says no change to powerful easing stance ,0.0016937032123527376
106447,106447,2012-05-23, India's Jet likely to order 100 planes for $3.75 billion: CAPA ,0.0016937032123527376
106448,106448,2012-05-23, Knight Capital sees losses on Facebook listing glitches ,0.0016937032123527376
106449,106449,2012-05-23," China, new products raise Lenovo Q4 net profit ",0.0016937032123527376
106450,106450,2012-05-23, Lipstok: ECB has not discussed Greek euro exit: BBG ,0.0016937032123527376
106451,106451,2012-05-23, Wall Street finishes flat in late reversal ,0.0016937032123527376
106452,106452,2012-05-23," MetLife to outline growth plan, eyes emerging markets ",0.0016937032123527376
106453,106453,2012-05-23," MetLife targets global growth, gets bank subpoenas ",0.0016937032123527376
106454,106454,2012-05-23, Morgan Stanley defends Facebook IPO procedures ,0.0016937032123527376
106455,106455,2012-05-23, Morgan Stanley to adjust prices on Facebook trades ,0.0016937032123527376
106456,106456,2012-05-23, Nasdaq shareholders mum on Facebook IPO ,0.0016937032123527376
106457,106457,2012-05-23, Nasdaq admits put wrong fix for Facebook IPO glitch ,0.0016937032123527376
106458,106458,2012-05-23, Housing market recovery gains traction ,0.0016937032123527376
106459,106459,2012-05-23, Thai PTTEP shares at 6-month low after $1.9 billion Cove bid ,0.0016937032123527376
106460,106460,2012-05-23, Reebok India accuses former top execs of $157 million fraud ,0.0016937032123527376
106461,106461,2012-05-23, Reebok India accuses former top execs of $157 million fraud ,0.0016937032123527376
106462,106462,2012-05-23, SEC dealt blow in financial-crisis case ,0.0016937032123527376
106463,106463,2012-05-23, Total says maintains its stake in Shtokman ,0.0016937032123527376
106464,106464,2012-05-23," Siemens CEO sees euro surviving, unsure on Greece ",0.0016937032123527376
106465,106465,2012-05-23, U.S. anti-dumping duty crimps solar companies' margins ,0.0016937032123527376
106466,106466,2012-05-23, The governments' man when creditors bay ,0.0016937032123527376
106467,106467,2012-05-23, Spain struggles to meet regions' 36 billion-euro debts ,0.0016937032123527376
106468,106468,2012-05-23, EU members among most open trading nations: study ,0.0016937032123527376
106469,106469,2012-05-23, Housing market recovery gains traction ,0.0016937032123527376
106470,106470,2012-05-23," Instant View: New home sales, prices rise in April ",0.0016937032123527376
106471,106471,2012-05-23, Fed's Bullard says orderly Greek exit possible ,0.0016937032123527376
106472,106472,2012-05-23, Kocherlakota: rise in joblessness could trigger more Fed easing ,0.0016937032123527376
106473,106473,2012-05-23, Fed near limit on scope to help jobs: Kocherlakota ,0.0016937032123527376
106474,106474,2012-05-23," Regulators, investors turn up heat over Facebook IPO ",0.0016937032123527376
106475,106475,2012-05-23, Swiss bank Wegelin served with U.S. charges ,0.0016937032123527376
106476,106476,2012-05-23, Guessing game begins over next Treasury chief ,0.0016937032123527376
106477,106477,2012-05-23, CalPERS to withhold votes for nine on Wal-Mart board ,0.0016937032123527376
106478,106478,2012-05-23, Walmart Express turns profit in less than a year ,0.0016937032123527376
106479,106479,2012-05-23, Walmart Express turns profit in less than a year ,0.0016937032123527376
106480,106480,2012-05-23, Wells Fargo names head for ultra-wealthy business ,0.0016937032123527376
106481,106481,2012-05-23," World Bank cuts China forecast, urges measured policy ",0.0016937032123527376
106482,106482,2012-05-24," Dish, TV networks take fight over ad zapper to judges ",0.0013800315269174581
106483,106483,2012-05-24, Facebook market makers' losses total at least $100 million ,0.0013800315269174581
106484,106484,2012-05-24," Shareholders sue Facebook, NYSE comes calling ",0.0013800315269174581
106485,106485,2012-05-24, China's CIC eyes up to $2 billion stake in Alibaba Group: sources ,0.0013800315269174581
106486,106486,2012-05-24, Apple CEO gives up $75 million in dividend income ,0.0013800315269174581
106487,106487,2012-05-24," Aviva adds South Korea, Sri Lanka to Asia exit list: sources ",0.0013800315269174581
106488,106488,2012-05-24, Bankia to ask Spain for over 15 billion euros: source ,0.0013800315269174581
106489,106489,2012-05-24, Warren Buffett eyes more newspapers: report ,0.0013800315269174581
106490,106490,2012-05-24, BMW to appeal $163 million Swiss antitrust fine ,0.0013800315269174581
106491,106491,2012-05-24, BMW sees China sales up 25-30 pct this year - CFO ,0.0013800315269174581
106492,106492,2012-05-24, Swiss authority fines BMW $163 million over imports ,0.0013800315269174581
106493,106493,2012-05-24, Swiss authority fines BMW $163 million over imports ,0.0013800315269174581
106494,106494,2012-05-24, BMW fined for stopping Swiss import cars ,0.0013800315269174581
106495,106495,2012-05-24, British recession deepens as euro zone woes mount ,0.0013800315269174581
106496,106496,2012-05-24," CFTC sues ex-Chicago broker, alleging Ponzi scheme ",0.0013800315269174581
106497,106497,2012-05-24, BlackRock group raises Chesapeake stake: source ,0.0013800315269174581
106498,106498,2012-05-24," Chesapeake plans to sell wells in Wyoming, Colorado ",0.0013800315269174581
106499,106499,2012-05-24, Icahn buys stake in Chesapeake: report ,0.0013800315269174581
106500,106500,2012-05-24," Chile Codelco CEO Hernandez to resign, CFO to step in ",0.0013800315269174581
106501,106501,2012-05-24, Analysis: China's new privatization plan faces push-back risk ,0.0013800315269174581
106502,106502,2012-05-24, China factory data signals weak first-half growth ,0.0013800315269174581
106503,106503,2012-05-24, Chinese Estates head to be prosecuted over bribery in Macau ,0.0013800315269174581
106504,106504,2012-05-24, Chinese Estates head to be prosecuted over bribery in Macau ,0.0013800315269174581
106505,106505,2012-05-24, Chinese Estates head to be prosecuted in Macau over bribery ,0.0013800315269174581
106506,106506,2012-05-24, DOJ receives rare praise in financial crisis cases ,0.0013800315269174581
106507,106507,2012-05-24, Dow says wins $2.16 billion in Kuwait arbitration ,0.0013800315269174581
106508,106508,2012-05-24, PayPal strikes deals with 15 retailers ,0.0013800315269174581
106509,106509,2012-05-24, Emergency ECB borrowing jumps as mainstream funding cut ,0.0013800315269174581
106510,106510,2012-05-24, EU leaders examine steps for orderly bank wind-ups ,0.0013800315269174581
106511,106511,2012-05-24," Four men, five weeks - a plan for Europe's future ",0.0013800315269174581
106512,106512,2012-05-24, MasterCard says to appeal EU court fees ruling ,0.0013800315269174581
106513,106513,2012-05-24, MasterCard loses challenge against EU fees ruling ,0.0013800315269174581
106514,106514,2012-05-24," MasterCard loses card fee challenge, Visa Europe next ",0.0013800315269174581
106515,106515,2012-05-24, EU court to rule on $1.1 billion Microsoft fine on June 27 ,0.0013800315269174581
106516,106516,2012-05-24, Comments after EU leaders' summit ,0.0013800315269174581
106517,106517,2012-05-24," Draghi urges governments to take ""courageous leap"" to save euro ",0.0013800315269174581
106518,106518,2012-05-24, Euro zone private sector contraction deepens in May: PMI ,0.0013800315269174581
106519,106519,2012-05-24, ECB's Draghi says euro zone needs fiscal union for joint bonds ,0.0013800315269174581
106520,106520,2012-05-24, Dutch Lower House approves euro zone rescue fund ESM ,0.0013800315269174581
106521,106521,2012-05-24," Euro bonds ""wrong tool"" for Europe-German minister ",0.0013800315269174581
106522,106522,2012-05-24, German SPD ups pressure on Merkel with growth call ,0.0013800315269174581
106523,106523,2012-05-24, Eurozone governments ponder Greek exit contingency ,0.0013800315269174581
106524,106524,2012-05-24," EU urges Greece to stay in euro, plans for possible exit ",0.0013800315269174581
106525,106525,2012-05-24, Citadel lost $30 million in Facebook fiasco: source ,0.0013800315269174581
106526,106526,2012-05-24, Congressional panels reviewing Facebook IPO issues ,0.0013800315269174581
106527,106527,2012-05-24," Exclusive: Fidelity facing ""thousands"" hit by Facebook woes ",0.0013800315269174581
106528,106528,2012-05-24," Morgan Stanley, others make $100 million profit on Facebook trades: WSJ ",0.0013800315269174581
106529,106529,2012-05-24, Morgan Stanley still has Facebook issues: source ,0.0013800315269174581
106530,106530,2012-05-24, Morgan Stanley making Facebook adjustments: source ,0.0013800315269174581
106531,106531,2012-05-24, Facebook shares to disappoint for several quarters: analyst ,0.0013800315269174581
106532,106532,2012-05-24, Facebook exec ducks questions about IPO debacle ,0.0013800315269174581
106533,106533,2012-05-24, Facebook executive ducks questions about IPO debacle ,0.0013800315269174581
106534,106534,2012-05-24, Short interest in Facebook rises: Data Explorers ,0.0013800315269174581
106535,106535,2012-05-24, Fannie Mae narrows CEO search to two: report ,0.0013800315269174581
106536,106536,2012-05-24," Bank earnings rebound, but lending slackens ",0.0013800315269174581
106537,106537,2012-05-24," Moody's restates French AAA, negative outlook ",0.0013800315269174581
106538,106538,2012-05-24, German bank association can cope with Greek exit ,0.0013800315269174581
106539,106539,2012-05-24, German economy succumbs to euro gloom ,0.0013800315269174581
106540,106540,2012-05-24," Europe's slump deepens, U.S., China lose momentum ",0.0013800315269174581
106541,106541,2012-05-24," Europe's slump deepens; U.S., China lose momentum ",0.0013800315269174581
106542,106542,2012-05-24, GM Korea says it won't shift production to Europe ,0.0013800315269174581
106543,106543,2012-05-24, GM Korea says it won't shift production to Europe ,0.0013800315269174581
106544,106544,2012-05-24," GM recalls 4,300 cars in U.S. for airbag issue ",0.0013800315269174581
106545,106545,2012-05-24," Email, wiretaps, at trial link Gupta to Rajaratnam ",0.0013800315269174581
106546,106546,2012-05-24, Greek banks to get recapitalization funds by Monday ,0.0013800315269174581
106547,106547,2012-05-24, Coke's ex-CEO Daft quits as Green Mountain director ,0.0013800315269174581
106548,106548,2012-05-24, Independent director Daft quits Green Mountain board ,0.0013800315269174581
106549,106549,2012-05-24, Analysts back Hewlett Packard's layoff plans ,0.0013800315269174581
106550,106550,2012-05-24, Analysts back Hewlett Packard's layoff plans ,0.0013800315269174581
106551,106551,2012-05-24, Huawei seeks EU action against InterDigital patent fees ,0.0013800315269174581
106552,106552,2012-05-24, Italy must be ready for Greek euro exit: minister ,0.0013800315269174581
106553,106553,2012-05-24," Knight Capital hit by Facebook loss, wants Nasdaq to pay ",0.0013800315269174581
106554,106554,2012-05-24, Lehman in $1.58 billion Archstone apartment deal: source ,0.0013800315269174581
106555,106555,2012-05-24, Lockheed uses temporary workers at striking Texas plant ,0.0013800315269174581
106556,106556,2012-05-24, China shares end down as PMI data sparks growth worries ,0.0013800315269174581
106557,106557,2012-05-24, Tech pressures Nasdaq in volatile trading ,0.0013800315269174581
106558,106558,2012-05-24, MBIA calls bank challenge to split 'chutzpah' ,0.0013800315269174581
106559,106559,2012-05-24, Microsoft wins ruling against Motorola over texting ,0.0013800315269174581
106560,106560,2012-05-24, UK appointed pro-Murdoch minister to News Corp Bid ,0.0013800315269174581
106561,106561,2012-05-24, Media exec Sloan eyes Australia's Nine Entertainment: source ,0.0013800315269174581
106562,106562,2012-05-24, Peugeot touts spartan sedan to emerging markets ,0.0013800315269174581
106563,106563,2012-05-24, RIM's head of global sales leaving BlackBerry maker ,0.0013800315269174581
106564,106564,2012-05-24," Rio Tinto says China iron ore ""steady as it goes"" ",0.0013800315269174581
106565,106565,2012-05-24, Rio Tinto sticks to bold iron ore expansion plans ,0.0013800315269174581
106566,106566,2012-05-24, Putin orders Rosneftegaz assets sale in 2013-2015 ,0.0013800315269174581
106567,106567,2012-05-24, SEC alleges fraud in California manager's $60 million fund ,0.0013800315269174581
106568,106568,2012-05-24, SEC unlikely to file charges in Lehman case: memo ,0.0013800315269174581
106569,106569,2012-05-24, Shell says considering options on bid target Cove ,0.0013800315269174581
